Trial,Step_500,Step_1000
227,-34.761096249074406,-26.953536173062773
228,9.140755809911836,-14.837528257845538
229,22.896264088265827,78.10561377925669
230,-10.254483662539332,7.844148252504437
231,16.3081648301136,10.704859970573576
232,-9.413375233852507,-44.698685576947035
233,-31.3080484242719,-25.92591162876747
234,8.212544159095248,1.146478546011012
235,67.79707530861975,54.79271043541223
236,42.25137584516955,40.15922317191213
237,5.311783083740957,6.454804863620815
238,-9.331490384056831,-6.922670419091098
239,23.223766160029005,14.670315813878403
240,87.26889304716893,41.66372958887785
241,2.5734303076894776,-16.896906571489286
242,-57.91420827208222,-67.44783119365684
243,-5.044984095240582,-15.618904056709038
244,81.06726888156548,106.44994780926602
245,-23.24474895205487,-59.30726976012855
246,-3.3365282861138112,-3.491363764702824
247,50.613798734155914,8.787485733299258
248,-51.03564974856451,-56.71072916628985
249,-34.354654161515555,-20.132999238136506
250,-53.64591869597211,14.951984924278289
251,55.9975512123247,12.822546621859633
252,43.46452316440721,-17.0209010996826
253,15.427769694398977,10.93474666884553
254,-76.37656269550978,-28.13226382316565
255,-14.36859314666429,40.89406750897967
256,1.6623224506291692,20.8930564692445
257,-64.55283379424142,-9.931443722203767
258,-7.126243064405505,-17.19610941797668
259,-51.74179487106505,-64.02260629208385
260,-42.739337827926285,-65.77609798865285
261,3.07645994158793,40.75749324913086
262,-17.190179991692485,33.14740751350608
263,50.56918425737846,41.67172157149627
264,2.769650336994072,44.17046566965826
265,27.640555042664698,41.77962468787814
266,-10.690803159290558,-8.980677430674184
267,-12.589213426970408,53.17336326191423
268,33.257317003859995,41.67518649063801
269,21.507921088732243,14.422320426645113
270,-8.330460955094587,-1.5068853035395713
271,14.847014178947486,65.19043461501681
272,14.573266377750791,4.061350919718746
273,20.031093530926988,0.12226670232195999
274,36.408411597268696,4.980686493407069
275,19.920845846072737,19.25030580230634
276,-54.115535650613495,-40.20933057011328
277,-15.63078694806316,36.596141493031986
278,-23.62943679096936,18.306174466032697
279,4.7500545998697445,30.13047573427032
280,9.385995712540655,-66.93690674130465
281,18.38240994769666,28.017069037294398
282,2.718481821848892,41.01017776068291
283,3.877286056382336,-19.403604558784924
284,53.48788466394069,-13.349660403396609
285,-60.66828471008786,-17.391505668263886
286,-30.570262289681946,-2.387111781829046
287,36.12308878663744,61.89487452390562
288,33.06110946837472,-7.542720069457625
289,21.21334692350842,-21.323876627064077
290,47.25174204391303,11.803614071494575
291,6.340943911607009,-17.550375195626142
292,-39.577076199848975,-39.42481919646966
293,25.604643022188665,22.829947517669176
294,-32.14200475502415,-19.952279119902773
295,26.691760215013982,-39.72225935191588
296,11.145423693412926,22.74348299684697
297,-7.031536019306601,-0.937749287106304
298,9.118397113369735,0.5162244830440329
299,-66.23153033668665,-36.01545070935152
300,34.814381414251386,16.754389554643762
301,1.6054767069796483,-10.189785627154484
